baseSku,productName,productDescription,categorySlug,variantSku,attributeSummary,price,stockQuantity
PRD1433,Product PRD1433,High quality item PRD1433 for everyday use.,electronics-audio,PRD1433-V1,Option 1,93.57,263
PRD1433,Product PRD1433,High quality item PRD1433 for everyday use.,electronics-audio,PRD1433-V2,Option 2,580.83,148
PRD1433,Product PRD1433,High quality item PRD1433 for everyday use.,electronics-audio,PRD1433-V3,Option 3,397.5,67
PRD1433,Product PRD1433,High quality item PRD1433 for everyday use.,electronics-audio,PRD1433-V4,Option 4,330.26,458
PRD1434,Product PRD1434,High quality item PRD1434 for everyday use.,home-garden-cleaning,PRD1434-V1,Option 1,182.39,192
PRD1434,Product PRD1434,High quality item PRD1434 for everyday use.,home-garden-cleaning,PRD1434-V2,Option 2,562.77,169
PRD1434,Product PRD1434,High quality item PRD1434 for everyday use.,home-garden-cleaning,PRD1434-V3,Option 3,875.53,207
PRD1434,Product PRD1434,High quality item PRD1434 for everyday use.,home-garden-cleaning,PRD1434-V4,Option 4,872.86,37
PRD1435,Product PRD1435,High quality item PRD1435 for everyday use.,clothing-mens,PRD1435-V1,Option 1,827.28,259
PRD1435,Product PRD1435,High quality item PRD1435 for everyday use.,clothing-mens,PRD1435-V2,Option 2,226.45,380
PRD1435,Product PRD1435,High quality item PRD1435 for everyday use.,clothing-mens,PRD1435-V3,Option 3,182.65,99
PRD1435,Product PRD1435,High quality item PRD1435 for everyday use.,clothing-mens,PRD1435-V4,Option 4,635.7,220
PRD1436,Product PRD1436,High quality item PRD1436 for everyday use.,electronics-accessories,PRD1436-V1,Option 1,860.22,356
PRD1436,Product PRD1436,High quality item PRD1436 for everyday use.,electronics-accessories,PRD1436-V2,Option 2,203.42,282
PRD1436,Product PRD1436,High quality item PRD1436 for everyday use.,electronics-accessories,PRD1436-V3,Option 3,882.09,396
PRD1436,Product PRD1436,High quality item PRD1436 for everyday use.,electronics-accessories,PRD1436-V4,Option 4,924.19,212
PRD1437,Product PRD1437,High quality item PRD1437 for everyday use.,electronics-accessories,PRD1437-V1,Option 1,896.29,175
PRD1437,Product PRD1437,High quality item PRD1437 for everyday use.,electronics-accessories,PRD1437-V2,Option 2,741.01,64
PRD1437,Product PRD1437,High quality item PRD1437 for everyday use.,electronics-accessories,PRD1437-V3,Option 3,164.88,225
PRD1437,Product PRD1437,High quality item PRD1437 for everyday use.,electronics-accessories,PRD1437-V4,Option 4,400.25,52
PRD1438,Product PRD1438,High quality item PRD1438 for everyday use.,groceries-pantry,PRD1438-V1,Option 1,869.84,123
PRD1438,Product PRD1438,High quality item PRD1438 for everyday use.,groceries-pantry,PRD1438-V2,Option 2,41.55,318
PRD1438,Product PRD1438,High quality item PRD1438 for everyday use.,groceries-pantry,PRD1438-V3,Option 3,967.66,316
PRD1438,Product PRD1438,High quality item PRD1438 for everyday use.,groceries-pantry,PRD1438-V4,Option 4,477.31,494
PRD1439,Product PRD1439,High quality item PRD1439 for everyday use.,clothing-mens,PRD1439-V1,Option 1,17.2,246
PRD1439,Product PRD1439,High quality item PRD1439 for everyday use.,clothing-mens,PRD1439-V2,Option 2,482.41,394
PRD1439,Product PRD1439,High quality item PRD1439 for everyday use.,clothing-mens,PRD1439-V3,Option 3,332.26,53
PRD1439,Product PRD1439,High quality item PRD1439 for everyday use.,clothing-mens,PRD1439-V4,Option 4,983.68,47
PRD1440,Product PRD1440,High quality item PRD1440 for everyday use.,home-garden-decor,PRD1440-V1,Option 1,483.46,432
PRD1440,Product PRD1440,High quality item PRD1440 for everyday use.,home-garden-decor,PRD1440-V2,Option 2,129.71,278
PRD1440,Product PRD1440,High quality item PRD1440 for everyday use.,home-garden-decor,PRD1440-V3,Option 3,675.99,36
PRD1440,Product PRD1440,High quality item PRD1440 for everyday use.,home-garden-decor,PRD1440-V4,Option 4,761.68,498
PRD1441,Product PRD1441,High quality item PRD1441 for everyday use.,electronics-accessories,PRD1441-V1,Option 1,639.85,277
PRD1441,Product PRD1441,High quality item PRD1441 for everyday use.,electronics-accessories,PRD1441-V2,Option 2,52.97,423
PRD1441,Product PRD1441,High quality item PRD1441 for everyday use.,electronics-accessories,PRD1441-V3,Option 3,713.99,427
PRD1441,Product PRD1441,High quality item PRD1441 for everyday use.,electronics-accessories,PRD1441-V4,Option 4,750.85,253
PRD1442,Product PRD1442,High quality item PRD1442 for everyday use.,clothing-womens,PRD1442-V1,Option 1,630.66,159
PRD1442,Product PRD1442,High quality item PRD1442 for everyday use.,clothing-womens,PRD1442-V2,Option 2,882.35,93
PRD1442,Product PRD1442,High quality item PRD1442 for everyday use.,clothing-womens,PRD1442-V3,Option 3,223.44,453
PRD1442,Product PRD1442,High quality item PRD1442 for everyday use.,clothing-womens,PRD1442-V4,Option 4,196.57,381
PRD1443,Product PRD1443,High quality item PRD1443 for everyday use.,clothing-mens,PRD1443-V1,Option 1,549.71,266
PRD1443,Product PRD1443,High quality item PRD1443 for everyday use.,clothing-mens,PRD1443-V2,Option 2,575.37,246
PRD1443,Product PRD1443,High quality item PRD1443 for everyday use.,clothing-mens,PRD1443-V3,Option 3,587.84,257
PRD1443,Product PRD1443,High quality item PRD1443 for everyday use.,clothing-mens,PRD1443-V4,Option 4,146.1,291
PRD1444,Product PRD1444,High quality item PRD1444 for everyday use.,groceries-beverages,PRD1444-V1,Option 1,801.6,65
PRD1444,Product PRD1444,High quality item PRD1444 for everyday use.,groceries-beverages,PRD1444-V2,Option 2,208.9,216
PRD1444,Product PRD1444,High quality item PRD1444 for everyday use.,groceries-beverages,PRD1444-V3,Option 3,761.32,442
PRD1444,Product PRD1444,High quality item PRD1444 for everyday use.,groceries-beverages,PRD1444-V4,Option 4,981.05,271
PRD1445,Product PRD1445,High quality item PRD1445 for everyday use.,electronics-accessories,PRD1445-V1,Option 1,404.98,309
PRD1445,Product PRD1445,High quality item PRD1445 for everyday use.,electronics-accessories,PRD1445-V2,Option 2,40.56,264
PRD1445,Product PRD1445,High quality item PRD1445 for everyday use.,electronics-accessories,PRD1445-V3,Option 3,689.92,2
PRD1445,Product PRD1445,High quality item PRD1445 for everyday use.,electronics-accessories,PRD1445-V4,Option 4,27.4,189
PRD1446,Product PRD1446,High quality item PRD1446 for everyday use.,groceries-snacks,PRD1446-V1,Option 1,572.37,306
PRD1446,Product PRD1446,High quality item PRD1446 for everyday use.,groceries-snacks,PRD1446-V2,Option 2,525.51,431
PRD1446,Product PRD1446,High quality item PRD1446 for everyday use.,groceries-snacks,PRD1446-V3,Option 3,261.27,338
PRD1446,Product PRD1446,High quality item PRD1446 for everyday use.,groceries-snacks,PRD1446-V4,Option 4,693.62,249
PRD1447,Product PRD1447,High quality item PRD1447 for everyday use.,clothing-womens,PRD1447-V1,Option 1,501.71,308
PRD1447,Product PRD1447,High quality item PRD1447 for everyday use.,clothing-womens,PRD1447-V2,Option 2,661.45,84
PRD1447,Product PRD1447,High quality item PRD1447 for everyday use.,clothing-womens,PRD1447-V3,Option 3,942.66,112
PRD1447,Product PRD1447,High quality item PRD1447 for everyday use.,clothing-womens,PRD1447-V4,Option 4,180.16,459
PRD1448,Product PRD1448,High quality item PRD1448 for everyday use.,home-garden-decor,PRD1448-V1,Option 1,224.51,210
PRD1448,Product PRD1448,High quality item PRD1448 for everyday use.,home-garden-decor,PRD1448-V2,Option 2,789.43,273
PRD1448,Product PRD1448,High quality item PRD1448 for everyday use.,home-garden-decor,PRD1448-V3,Option 3,53.19,199
PRD1448,Product PRD1448,High quality item PRD1448 for everyday use.,home-garden-decor,PRD1448-V4,Option 4,33.91,33
PRD1449,Product PRD1449,High quality item PRD1449 for everyday use.,home-garden-cleaning,PRD1449-V1,Option 1,190.51,84
PRD1449,Product PRD1449,High quality item PRD1449 for everyday use.,home-garden-cleaning,PRD1449-V2,Option 2,804.41,40
PRD1449,Product PRD1449,High quality item PRD1449 for everyday use.,home-garden-cleaning,PRD1449-V3,Option 3,198.47,52
PRD1449,Product PRD1449,High quality item PRD1449 for everyday use.,home-garden-cleaning,PRD1449-V4,Option 4,789.04,345
PRD1450,Product PRD1450,High quality item PRD1450 for everyday use.,groceries-pantry,PRD1450-V1,Option 1,733.1,259
PRD1450,Product PRD1450,High quality item PRD1450 for everyday use.,groceries-pantry,PRD1450-V2,Option 2,394.07,351
PRD1450,Product PRD1450,High quality item PRD1450 for everyday use.,groceries-pantry,PRD1450-V3,Option 3,611.53,333
PRD1450,Product PRD1450,High quality item PRD1450 for everyday use.,groceries-pantry,PRD1450-V4,Option 4,660.6,48
PRD1451,Product PRD1451,High quality item PRD1451 for everyday use.,groceries-pantry,PRD1451-V1,Option 1,451.75,25
PRD1451,Product PRD1451,High quality item PRD1451 for everyday use.,groceries-pantry,PRD1451-V2,Option 2,224.86,431
PRD1451,Product PRD1451,High quality item PRD1451 for everyday use.,groceries-pantry,PRD1451-V3,Option 3,257.79,381
PRD1451,Product PRD1451,High quality item PRD1451 for everyday use.,groceries-pantry,PRD1451-V4,Option 4,480.59,315
PRD1452,Product PRD1452,High quality item PRD1452 for everyday use.,home-garden-cleaning,PRD1452-V1,Option 1,41.95,407
PRD1452,Product PRD1452,High quality item PRD1452 for everyday use.,home-garden-cleaning,PRD1452-V2,Option 2,405.5,118
PRD1452,Product PRD1452,High quality item PRD1452 for everyday use.,home-garden-cleaning,PRD1452-V3,Option 3,998.67,185
PRD1452,Product PRD1452,High quality item PRD1452 for everyday use.,home-garden-cleaning,PRD1452-V4,Option 4,935.95,61
PRD1453,Product PRD1453,High quality item PRD1453 for everyday use.,electronics-accessories,PRD1453-V1,Option 1,603.08,293
PRD1453,Product PRD1453,High quality item PRD1453 for everyday use.,electronics-accessories,PRD1453-V2,Option 2,297.63,399
PRD1453,Product PRD1453,High quality item PRD1453 for everyday use.,electronics-accessories,PRD1453-V3,Option 3,855.8,391
PRD1453,Product PRD1453,High quality item PRD1453 for everyday use.,electronics-accessories,PRD1453-V4,Option 4,929.58,32
PRD1454,Product PRD1454,High quality item PRD1454 for everyday use.,home-garden-cleaning,PRD1454-V1,Option 1,319.81,296
PRD1454,Product PRD1454,High quality item PRD1454 for everyday use.,home-garden-cleaning,PRD1454-V2,Option 2,816.73,248
PRD1454,Product PRD1454,High quality item PRD1454 for everyday use.,home-garden-cleaning,PRD1454-V3,Option 3,965.92,64
PRD1454,Product PRD1454,High quality item PRD1454 for everyday use.,home-garden-cleaning,PRD1454-V4,Option 4,945.74,412
PRD1455,Product PRD1455,High quality item PRD1455 for everyday use.,home-garden-decor,PRD1455-V1,Option 1,427.29,359
PRD1455,Product PRD1455,High quality item PRD1455 for everyday use.,home-garden-decor,PRD1455-V2,Option 2,961.76,130
PRD1455,Product PRD1455,High quality item PRD1455 for everyday use.,home-garden-decor,PRD1455-V3,Option 3,819.71,231
PRD1455,Product PRD1455,High quality item PRD1455 for everyday use.,home-garden-decor,PRD1455-V4,Option 4,840.02,366
PRD1456,Product PRD1456,High quality item PRD1456 for everyday use.,electronics-audio,PRD1456-V1,Option 1,488.9,147
PRD1456,Product PRD1456,High quality item PRD1456 for everyday use.,electronics-audio,PRD1456-V2,Option 2,719.24,381
PRD1456,Product PRD1456,High quality item PRD1456 for everyday use.,electronics-audio,PRD1456-V3,Option 3,319.49,258
PRD1456,Product PRD1456,High quality item PRD1456 for everyday use.,electronics-audio,PRD1456-V4,Option 4,909.96,20
PRD1457,Product PRD1457,High quality item PRD1457 for everyday use.,electronics-accessories,PRD1457-V1,Option 1,555.0,431
PRD1457,Product PRD1457,High quality item PRD1457 for everyday use.,electronics-accessories,PRD1457-V2,Option 2,581.97,403
PRD1457,Product PRD1457,High quality item PRD1457 for everyday use.,electronics-accessories,PRD1457-V3,Option 3,162.15,276
PRD1457,Product PRD1457,High quality item PRD1457 for everyday use.,electronics-accessories,PRD1457-V4,Option 4,749.2,124
PRD1458,Product PRD1458,High quality item PRD1458 for everyday use.,clothing-mens,PRD1458-V1,Option 1,562.04,46
PRD1458,Product PRD1458,High quality item PRD1458 for everyday use.,clothing-mens,PRD1458-V2,Option 2,75.15,125
PRD1458,Product PRD1458,High quality item PRD1458 for everyday use.,clothing-mens,PRD1458-V3,Option 3,15.6,223
PRD1458,Product PRD1458,High quality item PRD1458 for everyday use.,clothing-mens,PRD1458-V4,Option 4,621.4,461
PRD1459,Product PRD1459,High quality item PRD1459 for everyday use.,groceries-snacks,PRD1459-V1,Option 1,144.21,151
PRD1459,Product PRD1459,High quality item PRD1459 for everyday use.,groceries-snacks,PRD1459-V2,Option 2,29.01,138
PRD1459,Product PRD1459,High quality item PRD1459 for everyday use.,groceries-snacks,PRD1459-V3,Option 3,862.0,171
PRD1459,Product PRD1459,High quality item PRD1459 for everyday use.,groceries-snacks,PRD1459-V4,Option 4,85.33,91
PRD1460,Product PRD1460,High quality item PRD1460 for everyday use.,home-garden-decor,PRD1460-V1,Option 1,450.94,300
PRD1460,Product PRD1460,High quality item PRD1460 for everyday use.,home-garden-decor,PRD1460-V2,Option 2,820.51,302
PRD1460,Product PRD1460,High quality item PRD1460 for everyday use.,home-garden-decor,PRD1460-V3,Option 3,450.06,251
PRD1460,Product PRD1460,High quality item PRD1460 for everyday use.,home-garden-decor,PRD1460-V4,Option 4,657.12,425
PRD1461,Product PRD1461,High quality item PRD1461 for everyday use.,home-garden-decor,PRD1461-V1,Option 1,364.39,242
PRD1461,Product PRD1461,High quality item PRD1461 for everyday use.,home-garden-decor,PRD1461-V2,Option 2,949.12,12
PRD1461,Product PRD1461,High quality item PRD1461 for everyday use.,home-garden-decor,PRD1461-V3,Option 3,121.05,423
PRD1461,Product PRD1461,High quality item PRD1461 for everyday use.,home-garden-decor,PRD1461-V4,Option 4,855.33,141
PRD1462,Product PRD1462,High quality item PRD1462 for everyday use.,clothing-mens,PRD1462-V1,Option 1,488.11,62
PRD1462,Product PRD1462,High quality item PRD1462 for everyday use.,clothing-mens,PRD1462-V2,Option 2,837.61,283
PRD1462,Product PRD1462,High quality item PRD1462 for everyday use.,clothing-mens,PRD1462-V3,Option 3,100.82,62
PRD1462,Product PRD1462,High quality item PRD1462 for everyday use.,clothing-mens,PRD1462-V4,Option 4,887.23,456
PRD1463,Product PRD1463,High quality item PRD1463 for everyday use.,clothing-mens,PRD1463-V1,Option 1,335.66,196
PRD1463,Product PRD1463,High quality item PRD1463 for everyday use.,clothing-mens,PRD1463-V2,Option 2,996.17,62
PRD1463,Product PRD1463,High quality item PRD1463 for everyday use.,clothing-mens,PRD1463-V3,Option 3,721.29,186
PRD1463,Product PRD1463,High quality item PRD1463 for everyday use.,clothing-mens,PRD1463-V4,Option 4,979.3,333
PRD1464,Product PRD1464,High quality item PRD1464 for everyday use.,clothing-womens,PRD1464-V1,Option 1,422.05,214
PRD1464,Product PRD1464,High quality item PRD1464 for everyday use.,clothing-womens,PRD1464-V2,Option 2,998.2,124
PRD1464,Product PRD1464,High quality item PRD1464 for everyday use.,clothing-womens,PRD1464-V3,Option 3,246.66,439
PRD1464,Product PRD1464,High quality item PRD1464 for everyday use.,clothing-womens,PRD1464-V4,Option 4,327.56,361
PRD1465,Product PRD1465,High quality item PRD1465 for everyday use.,clothing-womens,PRD1465-V1,Option 1,899.54,125
PRD1465,Product PRD1465,High quality item PRD1465 for everyday use.,clothing-womens,PRD1465-V2,Option 2,922.89,313
PRD1465,Product PRD1465,High quality item PRD1465 for everyday use.,clothing-womens,PRD1465-V3,Option 3,470.46,365
PRD1465,Product PRD1465,High quality item PRD1465 for everyday use.,clothing-womens,PRD1465-V4,Option 4,541.53,416
PRD1466,Product PRD1466,High quality item PRD1466 for everyday use.,groceries-beverages,PRD1466-V1,Option 1,746.4,253
PRD1466,Product PRD1466,High quality item PRD1466 for everyday use.,groceries-beverages,PRD1466-V2,Option 2,859.78,206
PRD1466,Product PRD1466,High quality item PRD1466 for everyday use.,groceries-beverages,PRD1466-V3,Option 3,390.97,350
PRD1466,Product PRD1466,High quality item PRD1466 for everyday use.,groceries-beverages,PRD1466-V4,Option 4,615.74,100
PRD1467,Product PRD1467,High quality item PRD1467 for everyday use.,clothing-mens,PRD1467-V1,Option 1,786.69,138
PRD1467,Product PRD1467,High quality item PRD1467 for everyday use.,clothing-mens,PRD1467-V2,Option 2,365.42,191
PRD1467,Product PRD1467,High quality item PRD1467 for everyday use.,clothing-mens,PRD1467-V3,Option 3,357.29,276
PRD1467,Product PRD1467,High quality item PRD1467 for everyday use.,clothing-mens,PRD1467-V4,Option 4,17.6,11
PRD1468,Product PRD1468,High quality item PRD1468 for everyday use.,home-garden-cleaning,PRD1468-V1,Option 1,480.13,58
PRD1468,Product PRD1468,High quality item PRD1468 for everyday use.,home-garden-cleaning,PRD1468-V2,Option 2,165.88,432
PRD1468,Product PRD1468,High quality item PRD1468 for everyday use.,home-garden-cleaning,PRD1468-V3,Option 3,35.26,366
PRD1468,Product PRD1468,High quality item PRD1468 for everyday use.,home-garden-cleaning,PRD1468-V4,Option 4,552.29,44
PRD1469,Product PRD1469,High quality item PRD1469 for everyday use.,groceries-snacks,PRD1469-V1,Option 1,444.65,231
PRD1469,Product PRD1469,High quality item PRD1469 for everyday use.,groceries-snacks,PRD1469-V2,Option 2,352.36,169
PRD1469,Product PRD1469,High quality item PRD1469 for everyday use.,groceries-snacks,PRD1469-V3,Option 3,347.85,58
PRD1469,Product PRD1469,High quality item PRD1469 for everyday use.,groceries-snacks,PRD1469-V4,Option 4,434.39,113
