baseSku,name,description,price,category,imageUrl
CLO-1882,Clothing Item 1882,High quality Clothing Item 1882 for your daily needs.,91.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1883,Groceries Item 1883,High quality Groceries Item 1883 for your daily needs.,92.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1884,Beauty Item 1884,High quality Beauty Item 1884 for your daily needs.,93.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1885,Electronics Item 1885,High quality Electronics Item 1885 for your daily needs.,94.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1886,Home & Kitchen Item 1886,High quality Home & Kitchen Item 1886 for your daily needs.,95.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1887,Clothing Item 1887,High quality Clothing Item 1887 for your daily needs.,96.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1888,Groceries Item 1888,High quality Groceries Item 1888 for your daily needs.,97.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1889,Beauty Item 1889,High quality Beauty Item 1889 for your daily needs.,98.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1890,Electronics Item 1890,High quality Electronics Item 1890 for your daily needs.,99.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1891,Home & Kitchen Item 1891,High quality Home & Kitchen Item 1891 for your daily needs.,100.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1892,Clothing Item 1892,High quality Clothing Item 1892 for your daily needs.,101.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1893,Groceries Item 1893,High quality Groceries Item 1893 for your daily needs.,102.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1894,Beauty Item 1894,High quality Beauty Item 1894 for your daily needs.,103.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1895,Electronics Item 1895,High quality Electronics Item 1895 for your daily needs.,104.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1896,Home & Kitchen Item 1896,High quality Home & Kitchen Item 1896 for your daily needs.,105.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1897,Clothing Item 1897,High quality Clothing Item 1897 for your daily needs.,106.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1898,Groceries Item 1898,High quality Groceries Item 1898 for your daily needs.,107.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1899,Beauty Item 1899,High quality Beauty Item 1899 for your daily needs.,108.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1900,Electronics Item 1900,High quality Electronics Item 1900 for your daily needs.,9.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1901,Home & Kitchen Item 1901,High quality Home & Kitchen Item 1901 for your daily needs.,10.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1902,Clothing Item 1902,High quality Clothing Item 1902 for your daily needs.,11.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1903,Groceries Item 1903,High quality Groceries Item 1903 for your daily needs.,12.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1904,Beauty Item 1904,High quality Beauty Item 1904 for your daily needs.,13.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1905,Electronics Item 1905,High quality Electronics Item 1905 for your daily needs.,14.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1906,Home & Kitchen Item 1906,High quality Home & Kitchen Item 1906 for your daily needs.,15.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1907,Clothing Item 1907,High quality Clothing Item 1907 for your daily needs.,16.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1908,Groceries Item 1908,High quality Groceries Item 1908 for your daily needs.,17.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1909,Beauty Item 1909,High quality Beauty Item 1909 for your daily needs.,18.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1910,Electronics Item 1910,High quality Electronics Item 1910 for your daily needs.,19.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1911,Home & Kitchen Item 1911,High quality Home & Kitchen Item 1911 for your daily needs.,20.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1912,Clothing Item 1912,High quality Clothing Item 1912 for your daily needs.,21.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1913,Groceries Item 1913,High quality Groceries Item 1913 for your daily needs.,22.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1914,Beauty Item 1914,High quality Beauty Item 1914 for your daily needs.,23.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1915,Electronics Item 1915,High quality Electronics Item 1915 for your daily needs.,24.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1916,Home & Kitchen Item 1916,High quality Home & Kitchen Item 1916 for your daily needs.,25.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1917,Clothing Item 1917,High quality Clothing Item 1917 for your daily needs.,26.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1918,Groceries Item 1918,High quality Groceries Item 1918 for your daily needs.,27.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1919,Beauty Item 1919,High quality Beauty Item 1919 for your daily needs.,28.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1920,Electronics Item 1920,High quality Electronics Item 1920 for your daily needs.,29.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1921,Home & Kitchen Item 1921,High quality Home & Kitchen Item 1921 for your daily needs.,30.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1922,Clothing Item 1922,High quality Clothing Item 1922 for your daily needs.,31.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1923,Groceries Item 1923,High quality Groceries Item 1923 for your daily needs.,32.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1924,Beauty Item 1924,High quality Beauty Item 1924 for your daily needs.,33.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1925,Electronics Item 1925,High quality Electronics Item 1925 for your daily needs.,34.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1926,Home & Kitchen Item 1926,High quality Home & Kitchen Item 1926 for your daily needs.,35.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1927,Clothing Item 1927,High quality Clothing Item 1927 for your daily needs.,36.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1928,Groceries Item 1928,High quality Groceries Item 1928 for your daily needs.,37.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1929,Beauty Item 1929,High quality Beauty Item 1929 for your daily needs.,38.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1930,Electronics Item 1930,High quality Electronics Item 1930 for your daily needs.,39.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1931,Home & Kitchen Item 1931,High quality Home & Kitchen Item 1931 for your daily needs.,40.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1932,Clothing Item 1932,High quality Clothing Item 1932 for your daily needs.,41.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1933,Groceries Item 1933,High quality Groceries Item 1933 for your daily needs.,42.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1934,Beauty Item 1934,High quality Beauty Item 1934 for your daily needs.,43.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1935,Electronics Item 1935,High quality Electronics Item 1935 for your daily needs.,44.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1936,Home & Kitchen Item 1936,High quality Home & Kitchen Item 1936 for your daily needs.,45.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1937,Clothing Item 1937,High quality Clothing Item 1937 for your daily needs.,46.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1938,Groceries Item 1938,High quality Groceries Item 1938 for your daily needs.,47.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1939,Beauty Item 1939,High quality Beauty Item 1939 for your daily needs.,48.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1940,Electronics Item 1940,High quality Electronics Item 1940 for your daily needs.,49.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1941,Home & Kitchen Item 1941,High quality Home & Kitchen Item 1941 for your daily needs.,50.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1942,Clothing Item 1942,High quality Clothing Item 1942 for your daily needs.,51.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1943,Groceries Item 1943,High quality Groceries Item 1943 for your daily needs.,52.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1944,Beauty Item 1944,High quality Beauty Item 1944 for your daily needs.,53.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1945,Electronics Item 1945,High quality Electronics Item 1945 for your daily needs.,54.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1946,Home & Kitchen Item 1946,High quality Home & Kitchen Item 1946 for your daily needs.,55.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1947,Clothing Item 1947,High quality Clothing Item 1947 for your daily needs.,56.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1948,Groceries Item 1948,High quality Groceries Item 1948 for your daily needs.,57.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1949,Beauty Item 1949,High quality Beauty Item 1949 for your daily needs.,58.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1950,Electronics Item 1950,High quality Electronics Item 1950 for your daily needs.,59.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1951,Home & Kitchen Item 1951,High quality Home & Kitchen Item 1951 for your daily needs.,60.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1952,Clothing Item 1952,High quality Clothing Item 1952 for your daily needs.,61.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1953,Groceries Item 1953,High quality Groceries Item 1953 for your daily needs.,62.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1954,Beauty Item 1954,High quality Beauty Item 1954 for your daily needs.,63.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1955,Electronics Item 1955,High quality Electronics Item 1955 for your daily needs.,64.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1956,Home & Kitchen Item 1956,High quality Home & Kitchen Item 1956 for your daily needs.,65.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1957,Clothing Item 1957,High quality Clothing Item 1957 for your daily needs.,66.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1958,Groceries Item 1958,High quality Groceries Item 1958 for your daily needs.,67.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1959,Beauty Item 1959,High quality Beauty Item 1959 for your daily needs.,68.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1960,Electronics Item 1960,High quality Electronics Item 1960 for your daily needs.,69.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1961,Home & Kitchen Item 1961,High quality Home & Kitchen Item 1961 for your daily needs.,70.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1962,Clothing Item 1962,High quality Clothing Item 1962 for your daily needs.,71.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1963,Groceries Item 1963,High quality Groceries Item 1963 for your daily needs.,72.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1964,Beauty Item 1964,High quality Beauty Item 1964 for your daily needs.,73.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1965,Electronics Item 1965,High quality Electronics Item 1965 for your daily needs.,74.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1966,Home & Kitchen Item 1966,High quality Home & Kitchen Item 1966 for your daily needs.,75.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1967,Clothing Item 1967,High quality Clothing Item 1967 for your daily needs.,76.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1968,Groceries Item 1968,High quality Groceries Item 1968 for your daily needs.,77.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1969,Beauty Item 1969,High quality Beauty Item 1969 for your daily needs.,78.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1970,Electronics Item 1970,High quality Electronics Item 1970 for your daily needs.,79.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1971,Home & Kitchen Item 1971,High quality Home & Kitchen Item 1971 for your daily needs.,80.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1972,Clothing Item 1972,High quality Clothing Item 1972 for your daily needs.,81.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1973,Groceries Item 1973,High quality Groceries Item 1973 for your daily needs.,82.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1974,Beauty Item 1974,High quality Beauty Item 1974 for your daily needs.,83.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1975,Electronics Item 1975,High quality Electronics Item 1975 for your daily needs.,84.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
HOM-1976,Home & Kitchen Item 1976,High quality Home & Kitchen Item 1976 for your daily needs.,85.99,Home & Kitchen,https://images.unsplash.com/photo-1556912173-3c0e68ae06a6?q=80&w=200
CLO-1977,Clothing Item 1977,High quality Clothing Item 1977 for your daily needs.,86.99,Clothing,https://images.unsplash.com/photo-1523381210434-271e8be1f52b?q=80&w=200
GRO-1978,Groceries Item 1978,High quality Groceries Item 1978 for your daily needs.,87.99,Groceries,https://images.unsplash.com/photo-1542838132-92c53300491e?q=80&w=200
BEA-1979,Beauty Item 1979,High quality Beauty Item 1979 for your daily needs.,88.99,Beauty,https://images.unsplash.com/photo-1596462502278-27bfdc403348?q=80&w=200
ELE-1980,Electronics Item 1980,High quality Electronics Item 1980 for your daily needs.,89.99,Electronics,https://images.unsplash.com/photo-1550009158-9ebf69173e03?q=80&w=200
